time;P;;;;;;;;;;
20200128:0611;0.0;;;;;;;;;;
20200128:0711;0.0;;;;;;;;;;
20200128:0811;127944.0;;;;;;;;;;
20200128:0911;306432.0;;;;;;;;;;
20200128:1011;268812.0;;;;;;;;;;
20200128:1111;142200.0;;;;;;;;;;
20200128:1211;83844.0;;;;;;;;;;
20200128:1311;44280.0;;;;;;;;;;
20200128:1411;105678.0;;;;;;;;;;
20200128:1511;3240.0;;;;;;;;;;
20200128:1611;0.0;;;;;;;;;;
20200128:1711;0.0;;;;;;;;;;
20200128:1811;0.0;;;;;;;;;;
20200128:1911;0.0;;;;;;;;;;
20200128:2011;0.0;;;;;;;;;;
20200128:2111;0.0;;;;;;;;;;
20200128:2211;0.0;;;;;;;;;;
20200128:2311;0.0;;;;;;;;;;
20200129:0011;0.0;;;;;;;;;;
20200129:0111;0.0;;;;;;;;;;
20200129:0211;0.0;;;;;;;;;;
20200129:0311;0.0;;;;;;;;;;
20200129:0411;0.0;;;;;;;;;;
20200129:0511;0.0;;;;;;;;;;
20200129:0611;0.0;;;;;;;;;;
20200129:0711;0.0;;;;;;;;;;
20200129:0811;88812.0;;;;;;;;;;
20200129:0911;183042.0;;;;;;;;;;
20200129:1011;126234.0;;;;;;;;;;
20200129:1111;45846.0;;;;;;;;;;
20200129:1211;71352.0;;;;;;;;;;
20200129:1311;125892.0;;;;;;;;;;
20200129:1411;28242.0;;;;;;;;;;
20200129:1511;810.0;;;;;;;;;;
20200129:1611;0.0;;;;;;;;;;
20200129:1711;0.0;;;;;;;;;;
20200129:1811;0.0;;;;;;;;;;
20200129:1911;0.0;;;;;;;;;;
20200129:2011;0.0;;;;;;;;;;
20200129:2111;0.0;;;;;;;;;;
20200129:2211;0.0;;;;;;;;;;
20200129:2311;0.0;;;;;;;;;;
20200130:0011;0.0;;;;;;;;;;
20200130:0111;0.0;;;;;;;;;;
20200130:0211;0.0;;;;;;;;;;
20200130:0311;0.0;;;;;;;;;;
20200130:0411;0.0;;;;;;;;;;
20200130:0511;0.0;;;;;;;;;;
20200130:0611;0.0;;;;;;;;;;
20200130:0711;0.0;;;;;;;;;;
20200130:0811;13536.0;;;;;;;;;;
20200130:0911;58068.0;;;;;;;;;;
20200130:1011;131022.0;;;;;;;;;;
20200130:1111;144504.0;;;;;;;;;;
20200130:1211;113274.0;;;;;;;;;;
20200130:1311;89406.0;;;;;;;;;;
20200130:1411;79812.0;;;;;;;;;;
20200130:1511;11142.0;;;;;;;;;;
20200130:1611;0.0;;;;;;;;;;
20200130:1711;0.0;;;;;;;;;;
20200130:1811;0.0;;;;;;;;;;
20200130:1911;0.0;;;;;;;;;;
20200130:2011;0.0;;;;;;;;;;
20200130:2111;0.0;;;;;;;;;;
20200130:2211;0.0;;;;;;;;;;
20200130:2311;0.0;;;;;;;;;;
20200131:0011;0.0;;;;;;;;;;
20200131:0111;0.0;;;;;;;;;;
20200131:0211;0.0;;;;;;;;;;
20200131:0311;0.0;;;;;;;;;;
20200131:0411;0.0;;;;;;;;;;
20200131:0511;0.0;;;;;;;;;;
20200131:0611;0.0;;;;;;;;;;
20200131:0711;0.0;;;;;;;;;;
20200131:0811;213966.0;;;;;;;;;;
20200131:0911;448452.0;;;;;;;;;;
20200131:1011;306252.0;;;;;;;;;;
20200131:1111;500724.0;;;;;;;;;;
20200131:1211;117558.0;;;;;;;;;;
20200131:1311;518094.0;;;;;;;;;;
20200131:1411;95346.0;;;;;;;;;;
20200131:1511;15516.0;;;;;;;;;;
20200131:1611;0.0;;;;;;;;;;
20200131:1711;0.0;;;;;;;;;;
20200131:1811;0.0;;;;;;;;;;
20200131:1911;0.0;;;;;;;;;;
20200131:2011;0.0;;;;;;;;;;
20200131:2111;0.0;;;;;;;;;;
20200131:2211;0.0;;;;;;;;;;
20200131:2311;0.0;;;;;;;;;;
20200201:0011;0.0;;;;;;;;;;
20200201:0111;0.0;;;;;;;;;;
20200201:0211;0.0;;;;;;;;;;
20200201:0311;0.0;;;;;;;;;;
20200201:0411;0.0;;;;;;;;;;
20200201:0511;0.0;;;;;;;;;;
20200201:0611;0.0;;;;;;;;;;
20200201:0711;0.0;;;;;;;;;;
20200201:0811;81594.0;;;;;;;;;;
20200201:0911;167454.0;;;;;;;;;;
20200201:1011;99396.0;;;;;;;;;;
20200201:1111;96462.0;;;;;;;;;;
20200201:1211;53874.0;;;;;;;;;;
20200201:1311;83394.0;;;;;;;;;;
20200201:1411;51102.0;;;;;;;;;;
20200201:1511;3942.0;;;;;;;;;;
20200201:1611;0.0;;;;;;;;;;
20200201:1711;0.0;;;;;;;;;;
20200201:1811;0.0;;;;;;;;;;
20200201:1911;0.0;;;;;;;;;;
20200201:2011;0.0;;;;;;;;;;
20200201:2111;0.0;;;;;;;;;;
20200201:2211;0.0;;;;;;;;;;
20200201:2311;0.0;;;;;;;;;;
20200202:0011;0.0;;;;;;;;;;
20200202:0111;0.0;;;;;;;;;;
20200202:0211;0.0;;;;;;;;;;
20200202:0311;0.0;;;;;;;;;;
20200202:0411;0.0;;;;;;;;;;
20200202:0511;0.0;;;;;;;;;;
20200202:0611;0.0;;;;;;;;;;
20200202:0711;0.0;;;;;;;;;;
20200202:0811;79704.0;;;;;;;;;;
20200202:0911;184050.0;;;;;;;;;;
20200202:1011;73206.0;;;;;;;;;;
20200202:1111;60318.0;;;;;;;;;;
20200202:1211;100980.0;;;;;;;;;;
20200202:1311;104238.0;;;;;;;;;;
20200202:1411;62118.0;;;;;;;;;;
20200202:1511;11250.0;;;;;;;;;;
20200202:1611;0.0;;;;;;;;;;
20200202:1711;0.0;;;;;;;;;;
20200202:1811;0.0;;;;;;;;;;
20200202:1911;0.0;;;;;;;;;;
20200202:2011;0.0;;;;;;;;;;
20200202:2111;0.0;;;;;;;;;;
20200202:2211;0.0;;;;;;;;;;
20200202:2311;0.0;;;;;;;;;;
20200203:0011;0.0;;;;;;;;;;
20200203:0111;0.0;;;;;;;;;;
20200203:0211;0.0;;;;;;;;;;
20200203:0311;0.0;;;;;;;;;;
20200203:0411;0.0;;;;;;;;;;
20200203:0511;0.0;;;;;;;;;;
20200203:0611;0.0;;;;;;;;;;
20200203:0711;0.0;;;;;;;;;;
20200203:0811;3168.0;;;;;;;;;;
20200203:0911;360234.0;;;;;;;;;;
20200203:1011;242028.0;;;;;;;;;;
20200203:1111;75438.0;;;;;;;;;;
20200203:1211;321516.0;;;;;;;;;;
20200203:1311;188982.0;;;;;;;;;;
20200203:1411;210168.0;;;;;;;;;;
20200203:1511;100602.0;;;;;;;;;;
20200203:1611;0.0;;;;;;;;;;
20200203:1711;0.0;;;;;;;;;;
20200203:1811;0.0;;;;;;;;;;
20200203:1911;0.0;;;;;;;;;;
20200203:2011;0.0;;;;;;;;;;
20200203:2111;0.0;;;;;;;;;;
20200203:2211;0.0;;;;;;;;;;
20200203:2311;0.0;;;;;;;;;;
20200204:0011;0.0;;;;;;;;;;
20200204:0111;0.0;;;;;;;;;;
20200204:0211;0.0;;;;;;;;;;
20200204:0311;0.0;;;;;;;;;;
20200204:0411;0.0;;;;;;;;;;
20200204:0511;0.0;;;;;;;;;;
20200204:0611;0.0;;;;;;;;;;
20200204:0711;0.0;;;;;;;;;;
20200204:0811;255618.0;;;;;;;;;;
20200204:0911;473760.0;;;;;;;;;;
20200204:1011;284112.0;;;;;;;;;;
20200204:1111;196362.0;;;;;;;;;;
20200204:1211;1091376.0;;;;;;;;;;
20200204:1311;641844.0;;;;;;;;;;
20200204:1411;10170.0;;;;;;;;;;
20200204:1511;305370.0;;;;;;;;;;
20200204:1611;0.0;;;;;;;;;;
20200204:1711;0.0;;;;;;;;;;
20200204:1811;0.0;;;;;;;;;;
20200204:1911;0.0;;;;;;;;;;
20200204:2011;0.0;;;;;;;;;;
20200204:2111;0.0;;;;;;;;;;
20200204:2211;0.0;;;;;;;;;;
20200204:2311;0.0;;;;;;;;;;
20200205:0011;0.0;;;;;;;;;;
20200205:0111;0.0;;;;;;;;;;
20200205:0211;0.0;;;;;;;;;;
20200205:0311;0.0;;;;;;;;;;
20200205:0411;0.0;;;;;;;;;;
20200205:0511;0.0;;;;;;;;;;
20200205:0611;0.0;;;;;;;;;;
20200205:0711;0.0;;;;;;;;;;
20200205:0811;257238.0;;;;;;;;;;
20200205:0911;364140.0;;;;;;;;;;
20200205:1011;772758.0;;;;;;;;;;
20200205:1111;869940.0;;;;;;;;;;
20200205:1211;980406.0;;;;;;;;;;
20200205:1311;1002798.0;;;;;;;;;;
20200205:1411;693612.0;;;;;;;;;;
20200205:1511;354510.0;;;;;;;;;;
20200205:1611;0.0;;;;;;;;;;
20200205:1711;0.0;;;;;;;;;;
20200205:1811;0.0;;;;;;;;;;
20200205:1911;0.0;;;;;;;;;;
20200205:2011;0.0;;;;;;;;;;
20200205:2111;0.0;;;;;;;;;;
20200205:2211;0.0;;;;;;;;;;
20200205:2311;0.0;;;;;;;;;;
20200206:0011;0.0;;;;;;;;;;
20200206:0111;0.0;;;;;;;;;;
20200206:0211;0.0;;;;;;;;;;
20200206:0311;0.0;;;;;;;;;;
20200206:0411;0.0;;;;;;;;;;
20200206:0511;0.0;;;;;;;;;;
20200206:0611;0.0;;;;;;;;;;
20200206:0711;0.0;;;;;;;;;;
20200206:0811;142470.0;;;;;;;;;;
20200206:0911;104670.0;;;;;;;;;;
20200206:1011;269910.0;;;;;;;;;;
20200206:1111;390132.0;;;;;;;;;;
20200206:1211;975456.0;;;;;;;;;;
20200206:1311;414036.0;;;;;;;;;;
20200206:1411;134892.0;;;;;;;;;;
20200206:1511;85860.0;;;;;;;;;;
20200206:1611;0.0;;;;;;;;;;
20200206:1711;0.0;;;;;;;;;;
20200206:1811;0.0;;;;;;;;;;
20200206:1911;0.0;;;;;;;;;;
20200206:2011;0.0;;;;;;;;;;
20200206:2111;0.0;;;;;;;;;;
20200206:2211;0.0;;;;;;;;;;
20200206:2311;0.0;;;;;;;;;;
20200207:0011;0.0;;;;;;;;;;
20200207:0111;0.0;;;;;;;;;;
20200207:0211;0.0;;;;;;;;;;
20200207:0311;0.0;;;;;;;;;;
20200207:0411;0.0;;;;;;;;;;
20200207:0511;0.0;;;;;;;;;;
20200207:0611;0.0;;;;;;;;;;
20200207:0711;0.0;;;;;;;;;;
20200207:0811;102888.0;;;;;;;;;;
20200207:0911;106722.0;;;;;;;;;;
20200207:1011;122346.0;;;;;;;;;;
20200207:1111;99972.0;;;;;;;;;;
20200207:1211;80928.0;;;;;;;;;;
20200207:1311;72216.0;;;;;;;;;;
20200207:1411;50994.0;;;;;;;;;;
20200207:1511;35874.0;;;;;;;;;;
20200207:1611;0.0;;;;;;;;;;
20200207:1711;0.0;;;;;;;;;;
20200207:1811;0.0;;;;;;;;;;
20200207:1911;0.0;;;;;;;;;;
20200207:2011;0.0;;;;;;;;;;
20200207:2111;0.0;;;;;;;;;;
20200207:2211;0.0;;;;;;;;;;
20200207:2311;0.0;;;;;;;;;;
20200208:0011;0.0;;;;;;;;;;
20200208:0111;0.0;;;;;;;;;;
20200208:0211;0.0;;;;;;;;;;
20200208:0311;0.0;;;;;;;;;;
20200208:0411;0.0;;;;;;;;;;
20200208:0511;0.0;;;;;;;;;;
20200208:0611;0.0;;;;;;;;;;
20200208:0711;7560.0;;;;;;;;;;
20200208:0811;461250.0;;;;;;;;;;
20200208:0911;792612.0;;;;;;;;;;
20200208:1011;1005732.0;;;;;;;;;;
20200208:1111;1038456.0;;;;;;;;;;
20200208:1211;815472.0;;;;;;;;;;
20200208:1311;672192.0;;;;;;;;;;
20200208:1411;275400.0;;;;;;;;;;
20200208:1511;93600.0;;;;;;;;;;
20200208:1611;0.0;;;;;;;;;;
20200208:1711;0.0;;;;;;;;;;
20200208:1811;0.0;;;;;;;;;;
20200208:1911;0.0;;;;;;;;;;
20200208:2011;0.0;;;;;;;;;;
20200208:2111;0.0;;;;;;;;;;
20200208:2211;0.0;;;;;;;;;;
20200208:2311;0.0;;;;;;;;;;
20200209:0011;0.0;;;;;;;;;;
20200209:0111;0.0;;;;;;;;;;
20200209:0211;0.0;;;;;;;;;;
20200209:0311;0.0;;;;;;;;;;
20200209:0411;0.0;;;;;;;;;;
20200209:0511;0.0;;;;;;;;;;
20200209:0611;0.0;;;;;;;;;;
20200209:0711;7110.0;;;;;;;;;;
20200209:0811;439146.0;;;;;;;;;;
20200209:0911;466308.0;;;;;;;;;;
20200209:1011;408258.0;;;;;;;;;;
20200209:1111;793962.0;;;;;;;;;;
20200209:1211;383958.0;;;;;;;;;;
20200209:1311;111078.0;;;;;;;;;;
20200209:1411;67662.0;;;;;;;;;;
20200209:1511;56808.0;;;;;;;;;;
20200209:1611;0.0;;;;;;;;;;
20200209:1711;0.0;;;;;;;;;;
20200209:1811;0.0;;;;;;;;;;
20200209:1911;0.0;;;;;;;;;;
20200209:2011;0.0;;;;;;;;;;
20200209:2111;0.0;;;;;;;;;;
20200209:2211;0.0;;;;;;;;;;
20200209:2311;0.0;;;;;;;;;;
20200210:0011;0.0;;;;;;;;;;
20200210:0111;0.0;;;;;;;;;;
20200210:0211;0.0;;;;;;;;;;
20200210:0311;0.0;;;;;;;;;;
20200210:0411;0.0;;;;;;;;;;
20200210:0511;0.0;;;;;;;;;;
20200210:0611;0.0;;;;;;;;;;
20200210:0711;0.0;;;;;;;;;;
20200210:0811;42480.0;;;;;;;;;;
20200210:0911;21690.0;;;;;;;;;;
20200210:1011;534924.0;;;;;;;;;;
20200210:1111;59292.0;;;;;;;;;;
20200210:1211;671454.0;;;;;;;;;;
20200210:1311;220626.0;;;;;;;;;;
20200210:1411;744822.0;;;;;;;;;;
20200210:1511;2358.0;;;;;;;;;;
20200210:1611;0.0;;;;;;;;;;
20200210:1711;0.0;;;;;;;;;;
20200210:1811;0.0;;;;;;;;;;
20200210:1911;0.0;;;;;;;;;;
20200210:2011;0.0;;;;;;;;;;
20200210:2111;0.0;;;;;;;;;;
20200210:2211;0.0;;;;;;;;;;
20200210:2311;0.0;;;;;;;;;;
20200211:0011;0.0;;;;;;;;;;
20200211:0111;0.0;;;;;;;;;;
20200211:0211;0.0;;;;;;;;;;
20200211:0311;0.0;;;;;;;;;;
20200211:0411;0.0;;;;;;;;;;
20200211:0511;0.0;;;;;;;;;;
20200211:0611;0.0;;;;;;;;;;
20200211:0711;0.0;;;;;;;;;;
20200211:0811;130176.0;;;;;;;;;;
20200211:0911;285120.0;;;;;;;;;;
20200211:1011;280998.0;;;;;;;;;;
20200211:1111;87048.0;;;;;;;;;;
20200211:1211;131886.0;;;;;;;;;;
20200211:1311;706248.0;;;;;;;;;;
20200211:1411;149922.0;;;;;;;;;;
20200211:1511;143856.0;;;;;;;;;;
20200211:1611;0.0;;;;;;;;;;
20200211:1711;0.0;;;;;;;;;;
20200211:1811;0.0;;;;;;;;;;
20200211:1911;0.0;;;;;;;;;;
20200211:2011;0.0;;;;;;;;;;
20200211:2111;0.0;;;;;;;;;;
20200211:2211;0.0;;;;;;;;;;
20200211:2311;0.0;;;;;;;;;;
20200212:0011;0.0;;;;;;;;;;
20200212:0111;0.0;;;;;;;;;;
20200212:0211;0.0;;;;;;;;;;
20200212:0311;0.0;;;;;;;;;;
20200212:0411;0.0;;;;;;;;;;
20200212:0511;0.0;;;;;;;;;;
20200212:0611;0.0;;;;;;;;;;
20200212:0711;8208.0;;;;;;;;;;
20200212:0811;138474.0;;;;;;;;;;
20200212:0911;453402.0;;;;;;;;;;
20200212:1011;154746.0;;;;;;;;;;
20200212:1111;553626.0;;;;;;;;;;
20200212:1211;147834.0;;;;;;;;;;
20200212:1311;1007424.0;;;;;;;;;;
20200212:1411;105966.0;;;;;;;;;;
20200212:1511;427626.0;;;;;;;;;;
20200212:1611;0.0;;;;;;;;;;
20200212:1711;0.0;;;;;;;;;;
20200212:1811;0.0;;;;;;;;;;
20200212:1911;0.0;;;;;;;;;;
20200212:2011;0.0;;;;;;;;;;
20200212:2111;0.0;;;;;;;;;;
20200212:2211;0.0;;;;;;;;;;
20200212:2311;0.0;;;;;;;;;;
20200213:0011;0.0;;;;;;;;;;
20200213:0111;0.0;;;;;;;;;;
20200213:0211;0.0;;;;;;;;;;
20200213:0311;0.0;;;;;;;;;;
20200213:0411;0.0;;;;;;;;;;
20200213:0511;0.0;;;;;;;;;;
20200213:0611;0.0;;;;;;;;;;
20200213:0711;15678.0;;;;;;;;;;
20200213:0811;213570.0;;;;;;;;;;
20200213:0911;276498.0;;;;;;;;;;
20200213:1011;277254.0;;;;;;;;;;
20200213:1111;153936.0;;;;;;;;;;
20200213:1211;72774.0;;;;;;;;;;
20200213:1311;54144.0;;;;;;;;;;
20200213:1411;48636.0;;;;;;;;;;
20200213:1511;5112.0;;;;;;;;;;
20200213:1611;0.0;;;;;;;;;;
20200213:1711;0.0;;;;;;;;;;
20200213:1811;0.0;;;;;;;;;;
20200213:1911;0.0;;;;;;;;;;
20200213:2011;0.0;;;;;;;;;;
20200213:2111;0.0;;;;;;;;;;
20200213:2211;0.0;;;;;;;;;;
20200213:2311;0.0;;;;;;;;;;
20200214:0011;0.0;;;;;;;;;;
20200214:0111;0.0;;;;;;;;;;
20200214:0211;0.0;;;;;;;;;;
20200214:0311;0.0;;;;;;;;;;
20200214:0411;0.0;;;;;;;;;;
20200214:0511;0.0;;;;;;;;;;
20200214:0611;0.0;;;;;;;;;;
20200214:0711;3258.0;;;;;;;;;;
20200214:0811;114210.0;;;;;;;;;;
20200214:0911;126144.0;;;;;;;;;;
20200214:1011;357894.0;;;;;;;;;;
20200214:1111;96876.0;;;;;;;;;;
20200214:1211;80514.0;;;;;;;;;;
20200214:1311;181368.0;;;;;;;;;;
20200214:1411;619110.0;;;;;;;;;;
20200214:1511;416538.0;;;;;;;;;;
20200214:1611;0.0;;;;;;;;;;
20200214:1711;0.0;;;;;;;;;;
20200214:1811;0.0;;;;;;;;;;
20200214:1911;0.0;;;;;;;;;;
20200214:2011;0.0;;;;;;;;;;
20200214:2111;0.0;;;;;;;;;;
20200214:2211;0.0;;;;;;;;;;
20200214:2311;0.0;;;;;;;;;;
20200215:0011;0.0;;;;;;;;;;
20200215:0111;0.0;;;;;;;;;;
20200215:0211;0.0;;;;;;;;;;
20200215:0311;0.0;;;;;;;;;;
20200215:0411;0.0;;;;;;;;;;
20200215:0511;0.0;;;;;;;;;;
20200215:0611;0.0;;;;;;;;;;
20200215:0711;8154.0;;;;;;;;;;
20200215:0811;77580.0;;;;;;;;;;
20200215:0911;255042.0;;;;;;;;;;
20200215:1011;252018.0;;;;;;;;;;
20200215:1111;501606.0;;;;;;;;;;
20200215:1211;1130670.0;;;;;;;;;;
20200215:1311;1011636.0;;;;;;;;;;
20200215:1411;443268.0;;;;;;;;;;
20200215:1511;339228.0;;;;;;;;;;
20200215:1611;0.0;;;;;;;;;;
20200215:1711;0.0;;;;;;;;;;
20200215:1811;0.0;;;;;;;;;;
20200215:1911;0.0;;;;;;;;;;
20200215:2011;0.0;;;;;;;;;;
20200215:2111;0.0;;;;;;;;;;
20200215:2211;0.0;;;;;;;;;;
20200215:2311;0.0;;;;;;;;;;
20200216:0011;0.0;;;;;;;;;;
20200216:0111;0.0;;;;;;;;;;
20200216:0211;0.0;;;;;;;;;;
20200216:0311;0.0;;;;;;;;;;
20200216:0411;0.0;;;;;;;;;;
20200216:0511;0.0;;;;;;;;;;
20200216:0611;0.0;;;;;;;;;;
20200216:0711;0.0;;;;;;;;;;
20200216:0811;59508.0;;;;;;;;;;
20200216:0911;188784.0;;;;;;;;;;
20200216:1011;137520.0;;;;;;;;;;
20200216:1111;142956.0;;;;;;;;;;
20200216:1211;263934.0;;;;;;;;;;
20200216:1311;307260.0;;;;;;;;;;
20200216:1411;183348.0;;;;;;;;;;
20200216:1511;82512.0;;;;;;;;;;
20200216:1611;0.0;;;;;;;;;;
20200216:1711;0.0;;;;;;;;;;
20200216:1811;0.0;;;;;;;;;;
20200216:1911;0.0;;;;;;;;;;
20200216:2011;0.0;;;;;;;;;;
20200216:2111;0.0;;;;;;;;;;
20200216:2211;0.0;;;;;;;;;;
20200216:2311;0.0;;;;;;;;;;
20200217:0011;0.0;;;;;;;;;;
20200217:0111;0.0;;;;;;;;;;
20200217:0211;0.0;;;;;;;;;;
20200217:0311;0.0;;;;;;;;;;
20200217:0411;0.0;;;;;;;;;;
20200217:0511;0.0;;;;;;;;;;
20200217:0611;0.0;;;;;;;;;;
20200217:0711;7902.0;;;;;;;;;;
20200217:0811;139662.0;;;;;;;;;;
20200217:0911;247986.0;;;;;;;;;;
20200217:1011;405090.0;;;;;;;;;;
20200217:1111;354528.0;;;;;;;;;;
20200217:1211;1155294.0;;;;;;;;;;
20200217:1311;719226.0;;;;;;;;;;
20200217:1411;372204.0;;;;;;;;;;
20200217:1511;472230.0;;;;;;;;;;
20200217:1611;0.0;;;;;;;;;;
20200217:1711;0.0;;;;;;;;;;
20200217:1811;0.0;;;;;;;;;;
20200217:1911;0.0;;;;;;;;;;
20200217:2011;0.0;;;;;;;;;;
20200217:2111;0.0;;;;;;;;;;
20200217:2211;0.0;;;;;;;;;;
20200217:2311;0.0;;;;;;;;;;
20200218:0011;0.0;;;;;;;;;;
20200218:0111;0.0;;;;;;;;;;
20200218:0211;0.0;;;;;;;;;;
20200218:0311;0.0;;;;;;;;;;
20200218:0411;0.0;;;;;;;;;;
20200218:0511;0.0;;;;;;;;;;
20200218:0611;0.0;;;;;;;;;;
20200218:0711;19440.0;;;;;;;;;;
20200218:0811;480528.0;;;;;;;;;;
20200218:0911;150678.0;;;;;;;;;;
20200218:1011;78102.0;;;;;;;;;;
20200218:1111;154206.0;;;;;;;;;;
20200218:1211;745632.0;;;;;;;;;;
20200218:1311;64530.0;;;;;;;;;;
20200218:1411;55998.0;;;;;;;;;;
20200218:1511;30420.0;;;;;;;;;;
20200218:1611;0.0;;;;;;;;;;
20200218:1711;0.0;;;;;;;;;;
20200218:1811;0.0;;;;;;;;;;
20200218:1911;0.0;;;;;;;;;;
20200218:2011;0.0;;;;;;;;;;
20200218:2111;0.0;;;;;;;;;;
20200218:2211;0.0;;;;;;;;;;
20200218:2311;0.0;;;;;;;;;;
20200219:0011;0.0;;;;;;;;;;
20200219:0111;0.0;;;;;;;;;;
20200219:0211;0.0;;;;;;;;;;
20200219:0311;0.0;;;;;;;;;;
20200219:0411;0.0;;;;;;;;;;
20200219:0511;0.0;;;;;;;;;;
20200219:0611;0.0;;;;;;;;;;
20200219:0711;9162.0;;;;;;;;;;
20200219:0811;125046.0;;;;;;;;;;
20200219:0911;799020.0;;;;;;;;;;
20200219:1011;389682.0;;;;;;;;;;
20200219:1111;345852.0;;;;;;;;;;
20200219:1211;586602.0;;;;;;;;;;
20200219:1311;456912.0;;;;;;;;;;
20200219:1411;111582.0;;;;;;;;;;
20200219:1511;64926.0;;;;;;;;;;
20200219:1611;0.0;;;;;;;;;;
20200219:1711;0.0;;;;;;;;;;
20200219:1811;0.0;;;;;;;;;;
20200219:1911;0.0;;;;;;;;;;
20200219:2011;0.0;;;;;;;;;;
20200219:2111;0.0;;;;;;;;;;
20200219:2211;0.0;;;;;;;;;;
20200219:2311;0.0;;;;;;;;;;
20200220:0011;0.0;;;;;;;;;;
20200220:0111;0.0;;;;;;;;;;
20200220:0211;0.0;;;;;;;;;;
20200220:0311;0.0;;;;;;;;;;
20200220:0411;0.0;;;;;;;;;;
20200220:0511;0.0;;;;;;;;;;
20200220:0611;0.0;;;;;;;;;;
20200220:0711;20916.0;;;;;;;;;;
20200220:0811;11412.0;;;;;;;;;;
20200220:0911;318348.0;;;;;;;;;;
20200220:1011;136926.0;;;;;;;;;;
20200220:1111;208602.0;;;;;;;;;;
20200220:1211;469440.0;;;;;;;;;;
20200220:1311;403416.0;;;;;;;;;;
20200220:1411;126414.0;;;;;;;;;;
20200220:1511;27792.0;;;;;;;;;;
20200220:1611;0.0;;;;;;;;;;
20200220:1711;0.0;;;;;;;;;;
20200220:1811;0.0;;;;;;;;;;
20200220:1911;0.0;;;;;;;;;;
20200220:2011;0.0;;;;;;;;;;
20200220:2111;0.0;;;;;;;;;;
20200220:2211;0.0;;;;;;;;;;
20200220:2311;0.0;;;;;;;;;;
20200221:0011;0.0;;;;;;;;;;
20200221:0111;0.0;;;;;;;;;;
20200221:0211;0.0;;;;;;;;;;
20200221:0311;0.0;;;;;;;;;;
20200221:0411;0.0;;;;;;;;;;
20200221:0511;0.0;;;;;;;;;;
20200221:0611;0.0;;;;;;;;;;
20200221:0711;131130.0;;;;;;;;;;
20200221:0811;187254.0;;;;;;;;;;
20200221:0911;472896.0;;;;;;;;;;
20200221:1011;432234.0;;;;;;;;;;
20200221:1111;95796.0;;;;;;;;;;
20200221:1211;189342.0;;;;;;;;;;
20200221:1311;630612.0;;;;;;;;;;
20200221:1411;341154.0;;;;;;;;;;
20200221:1511;188370.0;;;;;;;;;;
20200221:1611;0.0;;;;;;;;;;
20200221:1711;0.0;;;;;;;;;;
20200221:1811;0.0;;;;;;;;;;
20200221:1911;0.0;;;;;;;;;;
20200221:2011;0.0;;;;;;;;;;
20200221:2111;0.0;;;;;;;;;;
20200221:2211;0.0;;;;;;;;;;
20200221:2311;0.0;;;;;;;;;;
20200222:0011;0.0;;;;;;;;;;
20200222:0111;0.0;;;;;;;;;;
20200222:0211;0.0;;;;;;;;;;
20200222:0311;0.0;;;;;;;;;;
20200222:0411;0.0;;;;;;;;;;
20200222:0511;0.0;;;;;;;;;;
20200222:0611;0.0;;;;;;;;;;
20200222:0711;82548.0;;;;;;;;;;
20200222:0811;142686.0;;;;;;;;;;
20200222:0911;870048.0;;;;;;;;;;
20200222:1011;784656.0;;;;;;;;;;
20200222:1111;352026.0;;;;;;;;;;
20200222:1211;316674.0;;;;;;;;;;
20200222:1311;139968.0;;;;;;;;;;
20200222:1411;292842.0;;;;;;;;;;
20200222:1511;157176.0;;;;;;;;;;
20200222:1611;0.0;;;;;;;;;;
20200222:1711;0.0;;;;;;;;;;
20200222:1811;0.0;;;;;;;;;;
20200222:1911;0.0;;;;;;;;;;
20200222:2011;0.0;;;;;;;;;;
20200222:2111;0.0;;;;;;;;;;
20200222:2211;0.0;;;;;;;;;;
20200222:2311;0.0;;;;;;;;;;
20200223:0011;0.0;;;;;;;;;;
20200223:0111;0.0;;;;;;;;;;
20200223:0211;0.0;;;;;;;;;;
20200223:0311;0.0;;;;;;;;;;
20200223:0411;0.0;;;;;;;;;;
20200223:0511;0.0;;;;;;;;;;
20200223:0611;0.0;;;;;;;;;;
20200223:0711;5022.0;;;;;;;;;;
20200223:0811;53622.0;;;;;;;;;;
20200223:0911;46692.0;;;;;;;;;;
20200223:1011;86544.0;;;;;;;;;;
20200223:1111;77652.0;;;;;;;;;;
20200223:1211;102348.0;;;;;;;;;;
20200223:1311;96048.0;;;;;;;;;;
20200223:1411;73836.0;;;;;;;;;;
20200223:1511;52704.0;;;;;;;;;;
20200223:1611;1494.0;;;;;;;;;;
20200223:1711;0.0;;;;;;;;;;
20200223:1811;0.0;;;;;;;;;;
20200223:1911;0.0;;;;;;;;;;
20200223:2011;0.0;;;;;;;;;;
20200223:2111;0.0;;;;;;;;;;
20200223:2211;0.0;;;;;;;;;;
20200223:2311;0.0;;;;;;;;;;
20200224:0011;0.0;;;;;;;;;;
20200224:0111;0.0;;;;;;;;;;
20200224:0211;0.0;;;;;;;;;;
20200224:0311;0.0;;;;;;;;;;
20200224:0411;0.0;;;;;;;;;;
20200224:0511;0.0;;;;;;;;;;
20200224:0611;0.0;;;;;;;;;;
20200224:0711;30960.0;;;;;;;;;;
20200224:0811;102096.0;;;;;;;;;;
20200224:0911;272466.0;;;;;;;;;;
20200224:1011;579726.0;;;;;;;;;;
20200224:1111;486882.0;;;;;;;;;;
