snapshots,v1,v2,v3,v4,v5,v6,v7,v8
18.04.2022 09:00,62.87989248,16.67998666,105.1998874,88.7997043,57.79987284,58.63990676,183.2796921,16.48
18.04.2022 10:00,69.39988133,17.67998586,119.7598719,89.6397015,61.3198651,66.63989404,235.719604,15.08
18.04.2022 11:00,75.99987004,18.91998486,119.8798717,88.3197059,60.83986615,68.47989112,247.3595844,15.64
18.04.2022 12:00,75.35987113,17.47998602,112.5598796,88.23970616,56.9998746,60.99990301,233.9596069,15.56
18.04.2022 13:00,69.11988181,17.55998595,106.3998862,90.07970003,56.87987486,54.55991325,207.9996506,18.28
18.04.2022 14:00,62.03989391,18.91998486,107.479885,88.71970456,58.27987178,55.5999116,158.7997332,15.84
18.04.2022 15:00,56.43990349,17.75998579,108.6798837,87.95970709,57.27987398,54.19991382,123.5997924,15.72
18.04.2022 16:00,64.59988953,16.43998685,126.3198648,90.91969724,60.55986677,56.59991001,142.5997604,15.28
18.04.2022 17:00,73.7998738,18.63998509,142.4398476,92.47969204,62.51986246,58.63990676,203.6796578,17.64
18.04.2022 18:00,76.27986956,20.51998358,149.1998404,97.39967566,66.91985278,52.27991687,226.5996193,16.56
18.04.2022 19:00,81.39986081,20.35998371,151.9998374,104.0796534,74.71983562,46.4799261,212.5596429,15.28
18.04.2022 20:00,77.47986751,19.43998445,139.7998504,97.03967686,71.39984292,43.5199308,182.159694,17.24
18.04.2022 21:00,67.99988372,18.39998528,98.47989463,86.55971176,62.59986228,41.03993475,129.5197824,52.4799
18.04.2022 22:00,59.91989754,18.83998493,60.47993529,81.83972747,56.07987662,36.9199413,77.47986983,159.4785
18.04.2022 23:00,64.15989029,17.51998598,56.19993987,83.27972268,60.55986677,47.07992514,50.55991506,184.5581
19.04.2022 00:00,55.4399052,16.71998662,34.59996298,81.95972707,56.9998746,39.35993742,38.75993488,189.598
19.04.2022 01:00,50.879913,16.79998656,27.15997094,83.35972241,55.9998768,36.79994149,35.91993965,194.598
19.04.2022 02:00,49.95991457,16.9999864,26.43997171,79.47973533,55.79987724,87.99986008,35.07994107,200.918
19.04.2022 03:00,58.91989925,16.27998698,27.51997055,74.31975252,54.79987944,174.6397223,34.43994214,191.158
19.04.2022 04:00,68.3598831,24.19998064,23.71997462,75.03975012,56.91987478,198.3996845,34.91994133,188.4781
19.04.2022 05:00,72.55987592,25.43997965,47.4799492,84.55971842,56.9998746,201.879679,37.1999375,190.8781
19.04.2022 06:00,91.87984289,117.1599063,62.19993345,93.15968978,76.3198321,208.199669,44.27992561,197.318
19.04.2022 07:00,152.0797399,304.1197567,61.47993422,110.3196326,140.3996911,199.7596824,62.15989557,232.3196
19.04.2022 08:00,194.0796681,349.7597202,94.15989925,122.9595905,182.0795994,193.1596929,81.11986372,248.2804
19.04.2022 09:00,194.9996666,349.5997203,124.3998669,122.5995917,184.6795937,180.3197133,102.7598274,239.76
19.04.2022 10:00,202.4396538,351.4397188,137.3198531,128.9595706,185.3995921,159.9597457,145.7997551,233.0396
19.04.2022 11:00,191.9996717,324.3197405,132.9598577,129.2395696,177.1596102,132.3197896,168.1597175,221.6389
19.04.2022 12:00,162.3597224,248.9598008,127.2398639,125.4395823,146.0796786,104.7998334,156.6397368,234.8796
19.04.2022 13:00,149.719744,242.7998058,127.0398641,123.0395903,130.3197133,102.2398374,125.7997887,229.3193
19.04.2022 14:00,162.2397226,271.1197831,139.7598505,123.1595899,162.7596419,103.5998353,96.87983724,236.2397
19.04.2022 15:00,167.9997127,219.3198245,150.9198385,122.8795908,179.6396048,98.27984374,95.51983953,227.0792
19.04.2022 16:00,166.2797157,130.7198954,166.1998222,124.1595865,180.919602,97.07984564,117.1598032,227.7592
19.04.2022 17:00,138.6397629,59.79995216,187.0797998,127.3995758,162.8396418,88.71985894,153.1597427,237.5998
19.04.2022 18:00,94.63983817,39.15996867,191.5197951,119.6396016,114.999747,70.19988838,169.639715,199.0385
19.04.2022 19:00,83.35985745,29.8799761,193.8797925,112.2396262,93.55979417,58.55990689,173.1197092,207.5982
19.04.2022 20:00,79.79986354,24.1199807,183.2798039,104.5996517,85.39981212,54.95991261,164.7597232,222.799
19.04.2022 21:00,74.75987216,20.83998333,143.3998466,93.51968858,71.55984257,52.39991668,125.2397896,205.5183
19.04.2022 22:00,72.75987558,19.47998442,93.27990019,88.23970616,64.87985726,55.1599123,78.99986728,200.9981
19.04.2022 23:00,63.95989063,17.47998602,56.03994004,83.03972348,60.39986712,46.9199254,50.39991533,196.3181
20.04.2022 00:00,55.27990547,16.67998666,34.47996311,81.71972787,56.83987495,39.23993761,38.63993508,196.838
20.04.2022 01:00,50.71991327,16.75998659,27.07997102,83.11972321,55.83987715,36.67994168,35.79993986,208.2784
20.04.2022 02:00,49.79991484,16.95998643,26.35997179,79.23973613,55.63987759,87.75986046,34.9999412,198.558
20.04.2022 03:00,58.75989952,16.23998701,27.43997064,74.07975331,54.63987979,174.1197231,34.35994228,177.3982
20.04.2022 04:00,68.15988345,24.1199807,23.63997471,74.83975078,56.75987513,197.7996855,34.79994154,177.8383
20.04.2022 05:00,72.35987626,25.35997971,47.35994932,84.31971922,56.83987495,201.27968,37.07993771,182.7981
20.04.2022 06:00,91.59984336,116.8399065,62.03993362,92.87969071,76.11983254,207.5996699,44.15992581,222.3189
20.04.2022 07:00,151.6397407,303.2397574,61.31993439,109.9996337,139.999692,199.1596833,61.99989584,225.1591
20.04.2022 08:00,193.5196691,348.719721,93.87989955,122.5995917,181.5596006,192.5996938,80.87986412,223.639
20.04.2022 09:00,194.4396675,348.5597212,124.0398673,122.2395929,184.1195949,179.7997141,102.4798278,211.6782
20.04.2022 10:00,201.8396549,350.3997197,136.9198535,128.5995718,184.8395934,159.4797464,145.3597558,202.478
20.04.2022 11:00,191.4396726,323.3597413,132.5598582,128.8795708,176.6396114,131.9197902,167.6797183,188.638
20.04.2022 12:00,161.8797232,248.1998014,126.8398643,125.0795835,145.6396796,104.4798339,156.1997376,199.318
20.04.2022 13:00,149.2797447,242.0798063,126.6798645,122.6795915,129.9197142,101.9198379,125.4397893,192.278
20.04.2022 14:00,161.7597234,270.3197837,139.3598509,122.7995911,162.279643,103.2798358,96.59983771,208.6782
20.04.2022 15:00,167.5197135,218.6798251,150.479839,122.519592,179.079606,97.99984418,95.23984,205.7582
20.04.2022 16:00,165.7997165,130.3198957,165.7198227,123.7995877,180.3596032,96.79984609,116.7998038,205.158
20.04.2022 17:00,138.2397636,59.59995232,186.5198004,126.9995771,162.3596428,88.47985932,152.7197434,213.0784
20.04.2022 18:00,94.35983864,39.03996877,190.9597957,119.2796028,114.6797477,69.9998887,169.1197159,210.4385
20.04.2022 19:00,83.11985787,29.79997616,193.3197931,111.9196273,93.27979478,58.35990721,172.63971,183.3581
20.04.2022 20:00,79.55986395,24.03998077,182.7198045,104.2796527,85.15981265,54.79991287,164.279724,191.3981
20.04.2022 21:00,74.5598725,20.75998339,142.959847,93.23968951,71.35984301,52.23991694,124.8797902,189.5981
20.04.2022 22:00,72.51987599,19.43998445,92.99990049,87.99970696,64.6798577,54.99991255,78.79986762,184.0381
20.04.2022 23:00,63.75989097,17.43998605,55.87994021,82.79972428,60.23986747,46.79992559,50.27991553,178.6782
21.04.2022 00:00,55.11990574,16.63998669,34.39996319,81.47972867,56.6798753,39.1199378,38.55993522,188.8781
21.04.2022 01:00,50.59991347,16.71998662,26.99997111,82.87972401,55.6798775,36.59994181,35.71993999,173.1583
21.04.2022 02:00,49.67991505,16.8799865,26.27997188,78.99973693,55.47987794,87.47986091,34.8799414,194.398
21.04.2022 03:00,58.59989979,16.19998704,27.35997072,73.87975398,54.47988014,173.599724,34.23994248,193.958
21.04.2022 04:00,67.95988379,24.03998077,23.55997479,74.59975158,56.55987557,197.2396864,34.67994174,205.0782
21.04.2022 05:00,72.15987661,25.27997978,47.1999495,84.07972001,56.6798753,200.6796809,36.99993784,223.7989
21.04.2022 06:00,91.35984377,116.4799068,61.83993383,92.59969164,75.87983306,206.9996709,44.03992601,221.1589
21.04.2022 07:00,151.1997414,302.3197581,61.1199346,109.6796348,139.559693,198.5996842,61.79989618,232.4795
21.04.2022 08:00,192.95967,347.7197218,93.63989981,122.2395929,181.0396017,192.0396947,80.67986446,224.9591
21.04.2022 09:00,193.8796685,347.519722,123.6798677,121.8795941,183.5995961,179.239715,102.1598284,207.3981
21.04.2022 10:00,201.2396559,349.3997205,136.5198539,128.1995731,184.3195945,158.9997472,144.9197565,230.0794
21.04.2022 11:00,190.8796736,322.3997421,132.1598586,128.4795722,176.1196125,131.5597908,167.1997191,213.0384
21.04.2022 12:00,161.399724,247.479802,126.4798647,124.7195847,145.2396805,104.1598344,155.7197384,201.0382
21.04.2022 13:00,148.8397455,241.3998069,126.3198648,122.3195927,129.559715,101.6398384,125.0797899,212.4785
21.04.2022 14:00,161.3197241,269.5197844,138.9598513,122.4395923,161.799644,102.9998362,96.31983818,222.1589
21.04.2022 15:00,167.0397144,218.0398256,150.0398395,122.1595932,178.5596072,97.71984463,94.95984047,228.5593
21.04.2022 16:00,165.3197173,129.9198961,165.1998232,123.4395889,179.8396044,96.51984653,116.4398044,224.2389
21.04.2022 17:00,137.8397643,59.43995245,185.999801,126.6395783,161.8796439,88.19985976,152.2397442,234.7196
21.04.2022 18:00,94.07983912,38.91996886,190.3997963,118.9596039,114.3197485,69.79988902,168.6397167,230.3594
21.04.2022 19:00,82.87985828,29.71997622,192.7597937,111.5996284,93.03979531,58.19990746,172.1197108,233.4396
21.04.2022 20:00,79.31986436,23.95998083,182.199805,103.9996537,84.91981318,54.63991312,163.7997248,220.7188
21.04.2022 21:00,74.31987291,20.67998346,142.5598475,92.95969044,71.15984345,52.07991719,124.5197908,226.1591
21.04.2022 22:00,72.31987633,19.35998451,92.71990079,87.71970789,64.51985806,54.8399128,78.55986802,207.7581
21.04.2022 23:00,63.59989124,17.35998611,55.71994038,82.55972508,60.03986791,46.67992578,50.1199158,219.7588
22.04.2022 00:00,54.95990602,16.59998672,34.27996332,81.23972947,56.51987566,39.03993793,38.43993542,213.1584
22.04.2022 01:00,50.43991375,16.67998666,26.9199712,82.63972481,55.51987786,36.479942,35.59994019,207.5982
22.04.2022 02:00,49.51991532,16.83998653,26.19997197,78.7997376,55.3198783,87.23986129,34.79994154,208.5982
22.04.2022 03:00,58.39990014,16.15998707,27.27997081,73.67975465,54.3198805,173.0797248,34.15994261,197.438
22.04.2022 04:00,67.75988413,23.9999808,23.47997488,74.39975225,56.39987592,196.6396873,34.59994187,203.1981
22.04.2022 05:00,71.91987702,25.23997981,47.07994962,83.83972081,56.51987566,200.1196818,36.87993804,217.1587
22.04.2022 06:00,91.07984425,116.1599071,61.679934,92.31969258,75.6798335,206.3996718,43.91992621,233.4796
22.04.2022 07:00,150.7597422,301.4797588,60.95993477,109.3596358,139.1596938,198.0396851,61.63989644,235.7998
22.04.2022 08:00,192.399671,346.7197226,93.3599001,121.8795941,180.5196029,191.4796955,80.43986486,227.4792
22.04.2022 09:00,193.3196694,346.5197228,123.319868,121.5195953,183.0395973,178.7197158,101.8798288,227.1992
22.04.2022 10:00,200.6396569,348.3997213,136.1198544,127.8395743,183.7595957,158.5597479,144.5197572,231.5594
22.04.2022 11:00,190.3196746,321.4797428,131.799859,128.1195734,175.5996137,131.1597915,166.67972,222.3589
22.04.2022 12:00,160.9197248,246.7598026,126.1198651,124.3595859,144.7996814,103.8798348,155.2797391,217.8387
22.04.2022 13:00,148.3997462,240.6798075,125.9198653,121.9995937,129.1597158,101.3198389,124.7197905,213.2783
22.04.2022 14:00,160.839725,268.759785,138.5598517,122.0795935,161.3196451,102.6798367,96.03983865,217.2786
22.04.2022 15:00,166.5597152,217.3998261,149.5998399,121.7995944,178.0396083,97.39984513,94.67984094,221.6789
22.04.2022 16:00,164.8397181,129.5598964,164.7198237,123.0795901,179.3196055,96.23984698,116.1198049,203.4381
22.04.2022 17:00,137.439765,59.27995258,185.4398016,126.2795795,161.4396448,87.95986014,151.799745,172.3183
22.04.2022 18:00,93.7998396,38.79996896,189.8397969,118.5996051,113.9997492,69.59988934,168.1597175,156.9986
22.04.2022 19:00,82.63985869,29.63997629,192.1997943,111.2796294,92.75979593,58.03990772,171.6397116,131.679
22.04.2022 20:00,79.11986471,23.91998086,181.6798056,103.6796547,84.6798137,54.47991338,163.3197256,125.4791
22.04.2022 21:00,74.11987326,20.63998349,142.1598479,92.67969138,70.95984389,51.91991745,124.1597914,123.3991
22.04.2022 22:00,72.11987668,19.31998454,92.43990109,87.47970869,64.3198585,54.67991306,78.31986842,119.3592
22.04.2022 23:00,63.39989159,17.31998614,55.55994055,82.31972588,59.87986826,46.51992603,49.95991607,113.0392
23.04.2022 00:00,54.79990629,16.51998678,34.19996341,81.03973014,56.35987601,38.91993812,38.31993562,110.9993
23.04.2022 01:00,50.27991402,16.63998669,26.83997128,82.39972561,55.35987821,36.35994219,35.51994033,105.0393
23.04.2022 02:00,49.39991553,16.79998656,26.11997205,78.5597384,55.15987865,86.99986167,34.67994174,90.3595
23.04.2022 03:00,58.23990041,16.07998714,27.1999709,73.43975545,54.15988085,172.5997256,34.03994281,94.0395
23.04.2022 04:00,67.55988447,23.91998086,23.43997492,74.19975291,56.23987627,196.0796882,34.51994201,57.68
23.04.2022 05:00,71.71987736,25.15997987,46.95994975,83.59972161,56.35987601,199.5596827,36.75993824,42.12
23.04.2022 06:00,90.79984473,115.8399073,61.47993422,92.07969337,75.43983403,205.7996728,43.79992642,42.08
23.04.2022 07:00,150.319743,300.5997595,60.75993499,109.0396369,138.7596947,197.4396861,61.43989678,40.96
23.04.2022 08:00,191.839672,345.7197234,93.0799004,121.5595952,179.999604,190.9196964,80.19986526,42.92
23.04.2022 09:00,192.7596704,345.5197236,122.9598684,121.1595965,182.5195985,178.2397166,101.5998293,38.52
23.04.2022 10:00,200.0796579,347.3997221,135.7198548,127.4795755,183.2395969,158.0797487,144.1197579,32.68
23.04.2022 11:00,189.7596755,320.5597436,131.3998594,127.7595746,175.0796148,130.799792,166.1997208,34.36
23.04.2022 12:00,160.4797256,246.0798031,125.7598654,123.9995871,144.3996823,103.5598353,154.8397399,33.76
23.04.2022 13:00,147.9997469,239.999808,125.5598657,121.6395949,128.7997166,101.0398393,124.3597911,32.96
23.04.2022 14:00,160.3597258,267.9597856,138.1598522,121.7195947,160.8796461,102.3998372,95.75983912,35.2
23.04.2022 15:00,166.079716,216.7998266,149.1998404,121.4395956,177.5596094,97.11984558,94.39984141,36.96
23.04.2022 16:00,164.3597189,129.1998966,164.2798242,122.7195913,178.7996066,95.95984742,115.7998055,34.04
23.04.2022 17:00,137.0397657,59.07995274,184.9198021,125.9195807,160.9596459,87.71986053,151.3997456,34.16
23.04.2022 18:00,93.51984008,38.67996906,189.3197974,118.2396063,113.6797499,69.39988965,167.6797183,29.68
23.04.2022 19:00,82.3998591,29.55997635,191.6397949,110.9596305,92.47979654,57.87990797,171.1197125,28.6
23.04.2022 20:00,78.87986512,23.83998093,181.1598062,103.3996557,84.43981423,54.31991363,162.8397264,31.48
23.04.2022 21:00,73.9198736,20.55998355,141.7198484,92.43969218,70.75984433,51.79991764,123.799792,25.76
23.04.2022 22:00,71.91987702,19.23998461,92.19990135,87.23970949,64.11985894,54.51991331,78.11986876,18.52
23.04.2022 23:00,69.19988167,18.23998541,60.51993524,84.59971828,59.51986906,88.27985964,57.5599033,20.08
24.04.2022 00:00,70.15988003,17.51998598,40.2799569,85.99971362,56.63987539,154.2797547,52.1999123,19.52
24.04.2022 01:00,63.47989145,16.23998701,27.39997068,86.43971216,55.63987759,165.5997367,41.67992998,18.24
24.04.2022 02:00,60.8798959,17.71998582,25.95997222,82.43972548,55.19987856,170.6797286,36.83993811,20.08
24.04.2022 03:00,63.23989186,17.19998624,23.87997445,77.43974213,55.43987803,196.7196872,34.95994127,21.84
24.04.2022 04:00,65.39988817,18.15998547,20.95997757,78.07973999,57.15987425,210.6396651,34.23994248,20.4
24.04.2022 05:00,65.11988864,19.91998406,43.39995356,87.07971002,55.9998768,206.5596716,32.95994463,20.44
24.04.2022 06:00,94.87983776,22.71998182,55.95994012,91.99969364,98.07978422,208.8396679,44.03992601,19.8
24.04.2022 07:00,148.7197457,41.39996688,51.27994513,113.6396216,160.0396479,173.4797242,59.55989994,16.96
24.04.2022 08:00,169.1197108,54.999956,83.87991025,128.9995704,178.199608,131.9597902,77.59986963,16.28
24.04.2022 09:00,171.4797068,54.55995635,121.47987,124.7595846,180.8396022,118.1198122,114.3598079,13.24
24.04.2022 10:00,175.9596991,54.8799561,134.5198561,130.639565,183.0795972,105.7198319,142.5997604,13.28
24.04.2022 11:00,174.879701,48.23996141,133.0798576,128.9995704,186.1595904,111.959822,146.8797532,15.04
24.04.2022 12:00,157.0397315,34.91997206,137.4798529,124.4795855,169.559627,92.79985245,145.8797549,15.2
24.04.2022 13:00,118.0797981,27.43997805,138.8398514,110.9196306,116.5197437,61.59990206,155.1197394,13.12
24.04.2022 14:00,87.39985055,25.79997936,136.8398536,98.799671,75.95983289,59.43990549,164.4797237,13.48
24.04.2022 15:00,71.87987709,24.1199807,145.799844,94.71968458,66.19985436,57.51990854,163.8397247,14.24
24.04.2022 16:00,70.8798788,22.27998218,164.3198242,98.35967246,66.83985295,61.67990193,180.5596967,14.88
24.04.2022 17:00,76.03986997,21.39998288,175.0798127,99.1596698,66.55985357,67.63989245,218.479633,14
24.04.2022 18:00,77.39986765,21.75998259,172.919815,97.35967579,70.07984582,59.03990613,244.8795886,14.32
24.04.2022 19:00,82.23985937,21.1199831,169.7998183,103.2796561,77.75982893,51.47991815,238.3595996,15.32
24.04.2022 20:00,80.27986272,23.51998118,155.9198332,98.51967193,72.43984063,47.39992463,211.1196453,18.76
24.04.2022 21:00,73.23987476,23.67998106,109.1998832,89.23970283,63.11986114,43.5199308,167.7597182,76.6796
24.04.2022 22:00,66.55988618,20.43998365,67.4799278,83.07972334,58.71987082,41.15993456,116.639804,167.0385
24.04.2022 23:00,59.79989774,19.15998467,54.15994205,79.19973626,56.03987671,37.87993977,82.5598613,200.3582
25.04.2022 00:00,52.07991094,17.03998637,39.07995818,80.19973293,52.79988384,36.87994136,61.63989644,220.8388
25.04.2022 01:00,44.51992387,17.23998621,28.75996923,82.55972508,51.71988622,38.43993888,49.15991741,233.9996
25.04.2022 02:00,40.39993092,18.63998509,25.59997261,79.11973653,51.95988569,38.03993952,40.47993199,236.3198
25.04.2022 03:00,39.1199331,17.1199863,23.91997441,75.03975012,51.59988648,35.1599441,34.19994254,222.3989
25.04.2022 04:00,40.55993064,17.1199863,20.71997783,76.19974625,53.03988331,37.87993977,33.95994295,235.5597
25.04.2022 05:00,40.7599303,18.51998518,40.79995634,83.83972081,51.95988569,46.15992661,31.23994752,224.3591
25.04.2022 06:00,44.15992449,17.31998614,46.83994988,88.5597051,55.83987715,49.07992196,45.07992427,235.7197
25.04.2022 07:00,47.55991867,16.35998691,30.95996687,93.35968911,60.35986721,45.43992775,71.23988032,233.3196
25.04.2022 08:00,53.51990848,16.59998672,59.63993619,93.35968911,56.55987557,48.2399233,116.8398037,230.9994
25.04.2022 09:00,61.59989466,16.35998691,103.0798897,86.99971029,56.63987539,57.43990867,179.5996983,221.5588
25.04.2022 10:00,67.99988372,17.31998614,117.3598744,87.83970749,60.07986782,65.2798962,230.9996119,226.4791
25.04.2022 11:00,74.47987264,18.51998518,117.4798743,86.55971176,59.63986879,67.07989334,242.3995928,224.639
25.04.2022 12:00,73.83987373,17.1199863,110.319882,86.47971202,55.83987715,59.79990492,229.2796148,223.879
25.04.2022 13:00,67.7198842,17.23998621,104.2398885,88.27970603,55.75987733,53.47991497,203.8396575,218.6787
25.04.2022 14:00,60.79989603,18.51998518,105.3198873,86.91971056,57.11987434,54.47991338,155.5997386,215.1185
25.04.2022 15:00,55.3199054,17.39998608,106.4798861,86.19971295,56.11987654,53.11991554,121.1197965,222.3189
25.04.2022 16:00,63.31989172,16.07998714,123.7998675,89.07970336,59.35986941,55.47991179,139.7597652,216.7586
25.04.2022 17:00,72.31987633,18.27998538,139.5998506,90.63969817,61.23986527,57.43990867,199.5996647,232.5195
25.04.2022 18:00,74.75987216,20.1199839,146.1998436,95.43968219,65.55985577,51.23991853,222.039627,221.6389
25.04.2022 19:00,79.75986361,19.91998406,148.9598406,101.9996603,73.23983887,45.55992756,208.2796501,223.279
25.04.2022 20:00,75.91987018,19.07998474,136.9998534,95.07968338,69.999846,42.6399322,178.4797002,220.3587
25.04.2022 21:00,66.63988605,17.9999856,96.47989677,84.83971748,61.3198651,40.23993602,126.9197868,243.8003
25.04.2022 22:00,58.71989959,18.43998525,59.27993657,80.19973293,54.95987909,36.15994251,75.95987239,228.9594
25.04.2022 23:00,62.87989248,17.15998627,55.07994106,81.59972827,59.35986941,46.11992667,49.55991674,228.3992
26.04.2022 00:00,54.35990704,16.39998688,33.91996371,80.3597324,55.87987706,38.59993863,37.99993616,222.759
26.04.2022 01:00,49.87991471,16.47998682,26.59997154,81.71972787,54.87987926,36.07994263,35.19994086,228.5993
26.04.2022 02:00,48.95991628,16.63998669,25.91997227,77.91974053,54.71987962,86.23986288,34.39994221,216.1186
26.04.2022 03:00,57.75990123,15.95998723,26.95997115,72.83975744,53.71988182,171.1597279,33.75994328,215.2786
26.04.2022 04:00,66.99988543,23.71998102,23.23997513,73.55975505,55.75987733,194.4396908,34.19994254,224.479
26.04.2022 05:00,71.11987839,24.95998003,46.55995018,82.87972401,55.87987706,197.8396854,36.47993871,223.5989
26.04.2022 06:00,90.03984603,114.8399081,60.95993477,91.27969604,74.79983544,204.0796755,43.39992709,221.7589
26.04.2022 07:00,149.0797451,298.0797615,60.23993554,108.11964,137.5996973,195.7996887,60.91989765,229.7992
26.04.2022 08:00,190.2396747,342.7997258,92.27990126,120.5195987,178.4796073,189.319699,79.51986641,228.3593
26.04.2022 09:00,191.1196732,342.6397259,121.9198695,120.1595999,180.9996018,176.719719,100.7198308,236.1198
26.04.2022 10:00,198.3996607,344.4397244,134.559856,126.3995791,181.7196002,156.7597508,142.87976,216.1185
26.04.2022 11:00,188.1596782,317.8797457,130.3198606,126.6795782,173.639618,129.6797938,164.7997231,218.5587
26.04.2022 12:00,159.1197279,243.9998048,124.6798666,122.9595905,143.159685,102.7198367,153.5197421,211.7185
26.04.2022 13:00,146.7197491,237.9998096,124.5198668,120.5995984,127.719719,100.1998407,123.2797929,202.9982
26.04.2022 14:00,159.039728,265.7197874,136.9998534,120.6795981,159.5196491,101.5198386,94.95984047,187.5181
26.04.2022 15:00,164.6797184,214.959828,147.9198417,120.4395989,176.0396127,96.31984685,93.59984275,187.318
26.04.2022 16:00,162.9597213,128.1198975,162.8798257,121.6795948,177.3196099,95.1598487,114.7998071,188.4781
26.04.2022 17:00,135.8797676,58.59995312,183.3598038,124.8395843,159.5996489,86.95986173,150.1197478,190.2381
26.04.2022 18:00,92.75984138,38.35996931,187.7197991,117.2396096,112.719752,68.79989061,166.2797207,190.718
26.04.2022 19:00,81.71986026,29.31997654,190.0397967,110.0396336,91.71979822,57.3599088,169.6797149,182.1582
26.04.2022 20:00,78.19986628,23.63998109,179.5998078,102.5196586,83.71981582,53.87991433,161.4797287,187.478
26.04.2022 21:00,73.27987469,20.39998368,140.5598496,91.63969484,70.15984565,51.35991834,122.7597938,195.598
26.04.2022 22:00,71.31987804,19.07998474,91.3999022,86.47971202,63.59986008,54.03991408,77.4398699,216.7185
26.04.2022 23:00,62.67989282,17.1199863,54.95994119,81.39972894,59.19986976,45.99992686,49.39991701,214.6385
27.04.2022 00:00,54.19990732,16.35998691,33.79996383,80.1197332,55.71987742,38.47993882,37.87993636,209.2381
27.04.2022 01:00,49.71991498,16.43998685,26.51997162,81.47972867,54.71987962,35.95994282,35.119941,225.159
27.04.2022 02:00,48.83991648,16.59998672,25.83997235,77.67974133,54.55987997,85.99986326,34.27994241,219.5988
27.04.2022 03:00,57.5999015,15.91998726,26.87997124,72.63975811,53.55988217,170.6797286,33.67994342,217.9586
27.04.2022 04:00,66.79988577,23.63998109,23.15997522,73.35975571,55.63987759,193.9196917,34.11994268,221.1189
27.04.2022 05:00,70.91987873,24.8799801,46.43995031,82.63972481,55.71987742,197.3196863,36.35993892,196.678
27.04.2022 06:00,89.79984644,114.5199084,60.79993494,91.03969684,74.59983588,203.5196764,43.27992729,187.7981
27.04.2022 07:00,148.6397458,297.2397622,60.07993571,107.8396409,137.2396981,195.2396896,60.75989792,190.238
27.04.2022 08:00,189.7196756,341.8397265,92.03990152,120.1995997,177.9596085,188.7996998,79.31986674,171.2783
27.04.2022 09:00,190.5996741,341.6797267,121.5998699,119.8396009,180.4796029,176.2397198,100.4398313,191.718
27.04.2022 10:00,197.8396617,343.5197252,134.1998564,126.0395803,181.1996014,156.3197515,142.4797606,191.598
27.04.2022 11:00,187.6396791,316.9997464,129.9598609,126.3195794,173.159619,129.3197944,164.3597239,189.798
27.04.2022 12:00,158.6797287,243.3198053,124.3598669,122.5995917,142.7596859,102.4398371,153.1197428,178.4383
27.04.2022 13:00,146.3197498,237.3198101,124.1598671,120.2795995,127.3597198,99.91984113,122.9597934,185.718
27.04.2022 14:00,158.5997288,264.959788,136.5998538,120.3595992,159.07965,101.239839,94.67984094,175.3984
27.04.2022 15:00,164.1997192,214.3598285,147.5198422,120.0796001,175.5596138,96.0398473,93.35984316,170.6384
27.04.2022 16:00,162.5197221,127.7598978,162.4398262,121.3595959,176.799611,94.87984914,114.4798077,181.5981
27.04.2022 17:00,135.5197683,58.43995325,182.8398044,124.5195853,159.1596498,86.71986212,149.6797485,183.3982
27.04.2022 18:00,92.47984186,38.27996938,187.1997997,116.9196107,112.3997527,68.59989093,165.7997215,177.5983
27.04.2022 19:00,81.47986067,29.19997664,189.5197972,109.7196346,91.43979883,57.23990899,169.2397157,166.6784
27.04.2022 20:00,77.99986662,23.55998115,179.1198083,102.2396595,83.47981634,53.71991459,161.0397295,173.2784
27.04.2022 21:00,73.07987503,20.35998371,140.15985,91.39969564,69.95984609,51.19991859,122.3997944,192.918
27.04.2022 22:00,71.11987839,19.03998477,91.15990246,86.23971282,63.39986052,53.91991427,77.23987024,216.2385
27.04.2022 23:00,62.51989309,17.07998634,54.79994136,81.15972974,59.03987011,45.87992705,49.27991721,221.6789
28.04.2022 00:00,54.03990759,16.31998694,33.71996392,79.91973387,55.55987777,38.35993901,37.7999365,223.559
28.04.2022 01:00,49.59991518,16.39998688,26.47997167,81.23972947,54.55987997,35.87994295,34.9999412,237.7198
28.04.2022 02:00,48.71991669,16.55998675,25.75997244,77.47974199,54.39988032,85.75986364,34.19994254,237.7198
28.04.2022 03:00,57.43990178,15.8799873,26.83997128,72.43975878,53.39988252,170.1997294,33.55994362,220.2388
28.04.2022 04:00,66.63988605,23.59998112,23.11997526,73.15975638,55.47987794,193.3596926,34.03994281,234.9596
28.04.2022 05:00,70.71987907,24.79998016,46.27995048,82.43972548,55.55987777,196.7596872,36.27993905,223.3592
28.04.2022 06:00,89.55984685,114.1999086,60.63993512,90.79969764,74.39983632,202.9596773,43.15992749,191.4784
28.04.2022 07:00,148.2397465,296.4397628,59.91993589,107.519642,136.839699,194.7196904,60.59989819,199.878
28.04.2022 08:00,189.1996765,340.9197273,91.79990177,119.8396009,177.4796095,188.2797006,79.07986715,207.4781
28.04.2022 09:00,190.079675,340.7597274,121.2798702,119.4796021,179.999604,175.7597205,100.1598317,220.8788
28.04.2022 10:00,197.3196626,342.559726,133.8398568,125.7195814,180.7196024,155.8797522,142.1197612,219.1589
28.04.2022 11:00,187.11968,316.1197471,129.5998613,125.9595806,172.6796201,128.959795,163.9197246,200.798
28.04.2022 12:00,158.2397294,242.6398059,123.9998673,122.2795928,142.3996867,102.1598376,152.6797435,197.318
